context,decision,predicted_decision
"## Context

The stock handling in Shopware 6 is currently not very flexible and does not support many common use cases. 

* It's not possible to easily replace the loading of stocks with a custom implementation, for example one that communicates with an ERP.
* It's not possible to easily modify how stock is increased/decreased throughout the order lifecycle.
* Available stock calculation is very slow on large catalogs.
* Stock is stored as two distinct values: stock and available stock. This is due to the fact that stock is not reduced until an order is set as completed. Therefore, the available stock is calculated as the stock minus all open orders. This is unnecessarily complex.","## Decision

We will introduce a new ""Product Stock"" entity that will be responsible for managing product stock. This entity will be independent of the core product entity and will be designed for extensibility.

**Key Changes:**

*   **Dedicated Stock Entity:** A new `product_stock` table and corresponding entity will be introduced. This entity will solely manage the stock quantity for a product.
*   **Decoupled from Product:** The `product` table will no longer store stock-related information directly. Instead, it will have a foreign key to the `product_stock` entity, or a product can have multiple stock entities (e.g., for different warehouses).
*   **Event-Driven Stock Updates:** Stock updates (increase/decrease) will be driven by events. Custom listeners can be registered to react to these events and implement specific business logic (e.g., communicating with an ERP).
*   **Simplified Stock Calculation:** The concept of ""available stock"" will be unified into a single `stock` field within the `product_stock` entity. Stock will be immediately decremented upon order creation (or a configurable point in the order lifecycle, e.g., payment pending), eliminating the need for complex ""stock minus open orders"" calculations.
*   **Configurable Stock Reservation:** A new configuration option will allow defining at which point in the order lifecycle the stock is reserved/decremented. This could be upon order creation, payment received, or another custom event.
*   **Stock Provider Interface:** An interface `StockProviderInterface` will be introduced. The default implementation will interact with the `product_stock` entity, but custom implementations can be registered to fetch stock from external systems (e.g., ERP).
*   **Optimized Stock Querying:** The new entity structure will allow for more efficient querying of available stock, especially for large catalogs, as it separates stock data from general product information.

**Benefits:**

*   **Improved Extensibility:** Developers can easily replace the default stock management with custom implementations (e.g., ERP integrations) by implementing the `StockProviderInterface` and/or reacting to stock update events.
*   **Flexible Stock Decrement Logic:** The event-driven approach allows for more flexible control over when stock is decreased throughout the order lifecycle, accommodating various business processes.
*   **Simplified Stock Logic:** Eliminates the complexity of ""stock vs. available stock"" by unifying them into a single value, making stock management more intuitive.
*   **Better Performance:** Dedicated stock entity and optimized querying will improve the performance of stock calculations, especially for large catalogs.
*   **Clearer Separation of Concerns:** Stock management is now clearly separated from product master data, leading to a more modular and maintainable codebase.
*   **Support for Multiple Stock Locations (Future-proof):** While not implemented in the first iteration, the decoupled `product_stock` entity lays the groundwork for supporting multiple stock locations (e.g., warehouses) in the future without major refactoring.","## Decision

We have only one field `stock` in the product definition which always has a real time calculated value.

The `stock` value should be correctly updated as an order and its line items transition through the various states. Eg, stock is decremented when an order is placed. If it is cancelled, the stock is increased, and so on.

We have a clear API for manipulating stock which can be extended and supports arbitrary data, which could, for example, support features such as multi warehouse inventory.

We have a way to disable the stock handling behavior of Shopware."
"## Context
By default, every exception that is thrown in the PHP stack and not caught will be logged by the `symfony/monolog-bridge` on `error` level.
But there are some cases where the exception is caused by clients accessing the API wrong (missing fields etc.) and throwing an `ShopwareHttpException` with an HTTP-Status-Code of 40x is our way of handling such situations and returning a correct HTTP-Status-Code to the client.
So those cases are in fact no ""errors"" that need to be analyzed, but are expected given a malformed API request.
Logging those cases as ""errors"" produces a lot of noise, which makes it harder to actually find errors in the logs.

For our cloud product, we already used a configuration list that configures that some Exception classes should only be logged as notices.","## Decision

We will introduce a configurable list of exceptions that should be logged as `notice` instead of `error`.

### Rationale

This approach allows us to differentiate between true server-side errors and client-side misbehavior that results in an exception. By logging expected client-side exceptions (like `ShopwareHttpException` with 4xx status codes) at a `notice` level, we significantly reduce log noise, making it easier to identify and respond to genuine errors in our system. This also aligns with our existing cloud product configuration, promoting consistency across environments.

### Implementation Details

1.  **Configuration:** Introduce a new configuration parameter (e.g., `shopware.exception_logging.notice_level_exceptions`) which will be an array of fully qualified class names of exceptions.
2.  **Monolog Processor:** Implement a custom Monolog processor that intercepts exceptions before they are logged.
3.  **Level Adjustment:** If an exception's class (or any of its parent classes) is present in the `notice_level_exceptions` configuration list, the processor will downgrade the logging level from `error` to `notice`.
4.  **Default Configuration:** The `ShopwareHttpException` and its child classes (if any are specifically designated for 4xx client errors) will be added to this list by default.

### Alternatives Considered

*   **Catching and Re-throwing:** Catching `ShopwareHttpException` instances and explicitly logging them at `notice` level before re-throwing. This approach would be more verbose and require manual intervention at every potential throw point, which is not maintainable.
*   **Custom Exception Handler:** Implementing a completely custom exception handler that bypasses Monolog for certain exceptions. While possible, this would decouple our exception logging from the existing Monolog bridge, potentially losing other valuable context or features provided by the bridge. The processor approach integrates more seamlessly with the existing logging infrastructure.
*   **Filtering at Log Aggregation:** Filtering these exceptions at the log aggregation level (e.g., in ELK stack). This would still produce noise in raw logs and consume unnecessary resources for processing logs that are eventually ignored or downgraded. Adjusting the level at the source is more efficient.","## Decision

We add a configuration to the platform that degrades the error level of specific exceptions to notices. This way, external hosters can also profit from our classification.
We use [symfony's `exceptions` configuration](https://symfony.com/doc/current/reference/configuration/framework.html#exceptions) for this.

This has the benefit that for specific projects this configuration could be adjusted, for example, for cases where you also control all clients that access the shop, you may want to log also every client error, just to help debugging the client.

Another solution could be to do the configuration of the log level directly in the exception class either by attributes or a separate method specifying the log level, but that would make overwriting it for a specific project harder, so we stick to the default symfony configuration."
"## Context

Using UUIDs as primary keys eases the integration of several different data sources,
but it also brings some performance issues.

Currently, we're using UUIDv4, which is a random UUID the completely random prefix means
that the B-tree indexes of the database are not very efficient.

UUIDv7 time-based prefix is less spread than that of UUIDv4, this helps the database to keep the index more compact.
It allows the Index to allocate fewer new pages and to keep the index smaller.","## Decision

We will transition from using UUIDv4 to UUIDv7 as the primary key strategy for new tables and incrementally for existing tables where performance becomes a concern.

UUIDv7's time-based prefix offers better locality of reference for database indexes compared to UUIDv4's random nature. This will lead to more efficient B-tree index usage, reducing the need for new page allocations and keeping indexes more compact. This improves insert performance and overall database efficiency, especially for systems with high write loads or large datasets.","## Decision

Considering there is little risk to using UUIDv7, as v4 and v7 share the same
length and are indistinguishable for shopware, we can switch to v7 without any risk
of breaking anything.

The effort is also very low as we only need to change the
implementation of the `Uuid` class. As using UUIDv7 will improve the speed of
bulk product inserts by about 8 %, we think the effort is worth the measurable and
theoretical gain."
"## Context
Currently, apps can not extend the list of available events in the flow builder.","## Decision

The platform will introduce a mechanism allowing apps to define and register custom events, making them discoverable and usable within the flow builder. This will involve:

1.  **Event Definition Schema:** Defining a standardized schema for apps to describe their custom events, including properties, display names, and validation rules.
2.  **Registration API:** Providing an API endpoint for apps to register their custom event definitions with the platform.
3.  **Flow Builder Integration:** Updating the flow builder to dynamically retrieve and display these registered custom events in the event selection dropdown, allowing users to configure them with the properties defined by the app.
4.  **Event Triggering API:** Establishing a clear API or SDK for apps to trigger these custom events within the platform's event bus, ensuring they can be captured and processed by active flows.","## Decision
We update the flow builder so the apps can expand the list of available trigger events in the flow builder UI."
"## Context

Right now only Shopware Backend is able to communicate with the App Server in a secure way.
This is because the App Server is able to verify the origin of the request by checking request signature, 
and this signature is generated by the Shopware 6 backend application with a shop to app server secret.

When an app wants to communicate directly with the App Server,
the App Server is not able to verify the origin of the request and has to trust the client.
This works fine for public available data, but not when you reliably need the logged-in customer and other information.","## Decision

The App Server will introduce a new authentication method for direct app-to-app server communication that allows for secure verification of the request origin and the identity of the user. This will involve the following steps:

1.  **Introduce a new token-based authentication mechanism:** When a Shopware 6 backend application requests data that will be consumed by a front-end app directly communicating with the App Server, the backend will obtain a short-lived, single-use authentication token from the App Server.
2.  **Token Generation and Scope:** This token will be securely generated by the App Server based on a new App-to-App Server secret (distinct from the Shop-to-App Server secret) and will be scoped to a specific customer (if logged in) and a specific set of permissions.
3.  **Token Distribution:** The Shopware backend will then securely transmit this token to the front-end app (e.g., via a secure API response or as a cookie).
4.  **App Server Verification:** When the front-end app subsequently makes a direct request to the App Server, it will include this token in the request header. The App Server will then verify the token's validity, scope, and expiration. If valid, the App Server can reliably identify the customer and apply the associated permissions.
5.  **Revocation:** The App Server will implement mechanisms to revoke tokens immediately upon their single use or after a short expiration period to prevent replay attacks.
6.  **Secure Secret Management:** The new App-to-App Server secret will be securely managed and stored within the App Server infrastructure, separate from public-facing components.

This approach allows the App Server to delegate authentication to the Shopware backend initially, but then empower the front-end app to communicate directly while maintaining a high level of trust and security.","## Decision

We provide a new endpoint `/store-api/app-system/{appName}/generate-token` (`/app-system/{appName}/generate-token` in Storefront) which generates a JWT token for the given app.
This endpoint requires that the customer is logged-in and the app is installed and active. 

The JWT token contains claims like:
- `iat` - issued at
- `exp` - expiration time
- `shopId` - the shop id of the current shop
- `salesChannelId` - the sales channel id of the current sales channel
- `customerId` - the customer id of the logged-in customer
- `cartToken` - the cart token of the current cart

The additional claims are bound to app permissions when an app does not have permissions to read a customer,
it does not get the `customerId` claim.

The JWT token is signed with the shop to app server secret key which we use already for the signature.
So the App Server needs to be able to verify the JWT key and use the claims in a secure way.
The request body of the client is still untrusted and has to be properly validated by the app server.

The request cycle would look like this:

```mermaid
sequenceDiagram
    participant Client
    participant Shopware Backend
    participant App Server
    Client->>Shopware Backend: GET /store-api/app-system/TestApp/generate-token
    Shopware Backend->>Client: Responds with Signed JWT Token
    Client->>App Server: Post /product-review/submit containing JWT in header
```

The JWT token is valid for 15 minutes and can be used multiple times until expired.
The client should save it in the [session storage](https://developer.mozilla.org/en-US/docs/Web/API/Window/sessionStorage)
and request it only on expiry again.
Additionally, the API route should be rate limited to not generate too often an expensive JWT key."
"## Context
In the past merchants had to deal with issues where their custom-built flow did not
behave how they intended it to do. An concrete example: We've had a merchant that contacted
us (shopware) that their shop did not sent out mails. Debugging the flow turned out to
be harder than we thought and honestly harder than it should be. The flow builder should
empower users to build reliable flows and not spend their precious time trying to
figure out what went wrong.

To improve the experience when using the Flow Builder were taking measures. First,
Flow Builder Preview and second Flow Builder Logging. This ADR only discusses the former one,
there are plans internally for the latter one, but it won't get much attention for now, as
it also addresses different issues (what does my flow do vs what went wrong in the past).

Users should be able to preview a flow and get further understanding on how a flow executes.
This preview only displays the steps and decisions happening inside a flow but doesn't
execute / simulate the real flow","## Decision: Introduce a Flow Builder Preview Feature

We will introduce a ""Flow Builder Preview"" feature within the Shopware Flow Builder. This feature will allow users to visualize the execution path of a flow based on a set of provided input data, without actually executing or simulating the flow in a live environment.

The preview will visually highlight the steps and decisions a flow would take, providing insights into its logic and expected behavior. It will not involve any real-time processing, API calls, or database interactions.

**Key aspects of the Flow Builder Preview:**

*   **Input Data:** Users will be able to provide sample input data (e.g., a specific order, customer, or product) to the preview. This data will be used to evaluate conditions within the flow.
*   **Visual Representation:** The preview will visually traverse the flow graph, highlighting the path taken through actions and decision branches.
*   **Step-by-step Insight:** For each step (action or decision), the preview will show:
    *   Whether an action would be executed.
    *   Which branch of a decision would be taken, along with the evaluated condition(s) and their outcome (true/false).
*   **No Side Effects:** The preview will be purely informational and will not trigger any actual operations, send emails, modify data, or interact with external systems.
*   **Focus on Logic:** The primary goal is to help users understand the conditional logic and the sequence of operations within their flow, thereby reducing the likelihood of unexpected behavior in production.

This decision directly addresses the stated problem by providing merchants with a tool to proactively understand and verify their flow's logic before deployment, reducing the need for post-hoc debugging and improving the reliability of their custom flows.","## Decision
The whole scope of the Flow Builder Preview is to help merchants *creating* new flows and
*update* their existing flows.

Will do:
* Evaluate path of flow by executing rules
* Validating the input data of the actions
* Leave it up to the action how much ÃÂÃÂ¡ÃÂÃÂ°realÃÂÃÂ¡ÃÂÃÂ± code is actually executed

Won't do:
* Executing Flow Builder Actions i.e. calling the `handleFlow` method of an action
* Execute one huge transaction to the database and rollback later
    * Mail actions e.g. could render the mail template and send it to a given mail address
    * CRUD actions e.g. could decide, if they only want to check the input data or
      open a transaction to roll it back"
"## Context
In the current media system it is possible to configure different `Shopware\Core\Content\Media\Pathname\PathnameStrategy\PathnameStrategyInterface`.

These strategies are used to store files, which are uploaded for media entity, under a certain path.

The configured strategy is then also used to generate the URL that is used in the frontend/store API to embed the file.

The generation of this URL is currently triggered in an event subscriber which is registered to the `media.loaded` event.

For generating the URL an implementation of the `UrlGeneratorInterface` is used.
```php
interface UrlGeneratorInterface
{
    public function getAbsoluteMediaUrl(MediaEntity $media): string;

    public function getRelativeMediaUrl(MediaEntity $media): string;

    public function getAbsoluteThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string;

    public function getRelativeThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string;
}

interface PathnameStrategyInterface
{
    public function getName(): string;

    /**
     * Generate a hash, missing from url if omitted
     */
    public function generatePathHash(MediaEntity $media, ?MediaThumbnailEntity $thumbnail = null): ?string;

    /**
     * Generate the cache buster part of the path, missing from url if omitted
     */
    public function generatePathCacheBuster(MediaEntity $media, ?MediaThumbnailEntity $thumbnail = null): ?string;

    /**
     * Generate the filename
     */
    public function generatePhysicalFilename(MediaEntity $media, ?MediaThumbnailEntity $thumbnail = null): string;
}
```","## Decision: Decouple URL Generation from `media.loaded` Event and Enhance Pathname Strategy with URL Generation Responsibilities

### Rationale

The current approach of generating media URLs within an event subscriber for `media.loaded` has several drawbacks:

1.  **Performance Overhead:** Every time a media entity is loaded, the URL generation process is triggered, even if the URL is not immediately needed. This can lead to unnecessary processing, especially when dealing with large collections of media.
2.  **Tight Coupling:** The `UrlGeneratorInterface` and the `PathnameStrategyInterface` are conceptually related but their responsibilities are split in a way that creates a dependency on the `media.loaded` event for URL construction.
3.  **Lack of Flexibility:** Changing how URLs are generated often requires modifying the event subscriber or the `UrlGeneratorInterface` directly, which might not always align with the underlying pathname strategy.
4.  **Redundancy in Pathname Strategy:** The `PathnameStrategyInterface` already holds the logic for generating the *parts* of the path (hash, cache buster, filename) that are fundamental to URL construction. It makes sense for the strategy itself to be responsible for assembling these parts into a full URL.

By integrating URL generation directly into the `PathnameStrategyInterface`, we can:

*   **Improve Performance:** URLs can be generated on demand, only when `getMediaUrl` or `getThumbnailUrl` is explicitly called, rather than preemptively for every loaded media entity.
*   **Strengthen Cohesion:** The responsibility for defining how a media file is *stored* and how its *URL is generated* becomes unified within the `PathnameStrategyInterface`, which naturally understands the components of the path.
*   **Increase Flexibility:** Each pathname strategy can define its own specific URL generation logic, allowing for diverse and optimized URL structures without affecting other strategies or the core media loading process.
*   **Simplify `UrlGeneratorInterface`:** The `UrlGeneratorInterface` can be simplified to primarily act as a dispatcher that delegates to the currently configured `PathnameStrategyInterface`.

### Decision

1.  **Modify `PathnameStrategyInterface` to include URL generation methods:**
    The `PathnameStrategyInterface` will be extended to include methods for generating the absolute and relative URLs for media and thumbnails.

    ```php
    interface PathnameStrategyInterface
    {
        public function getName(): string;

        /**
         * Generate a hash, missing from url if omitted
         */
        public function generatePathHash(MediaEntity $media, ?MediaThumbnailEntity $thumbnail = null): ?string;

        /**
         * Generate the cache buster part of the path, missing from url if omitted
         */
        public function generatePathCacheBuster(MediaEntity $media, ?MediaThumbnailEntity $thumbnail = null): ?string;

        /**
         * Generate the filename
         */
        public function generatePhysicalFilename(MediaEntity $media, ?MediaThumbnailEntity $thumbnail = null): string;

        /**
         * Generate the full relative URL for a media entity.
         */
        public function generateRelativeMediaUrl(MediaEntity $media): string;

        /**
         * Generate the full absolute URL for a media entity.
         */
        public function generateAbsoluteMediaUrl(MediaEntity $media): string;

        /**
         * Generate the full relative URL for a media thumbnail entity.
         */
        public function generateRelativeThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string;

        /**
         * Generate the full absolute URL for a media thumbnail entity.
         */
        public function generateAbsoluteThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string;
    }
    ```

2.  **Simplify `UrlGeneratorInterface` to delegate to `PathnameStrategyInterface`:**
    The `UrlGeneratorInterface` will become a thin wrapper that uses the currently configured `PathnameStrategyInterface` to generate the URLs. This interface will still be the primary entry point for requesting URLs from other services.

    ```php
    interface UrlGeneratorInterface
    {
        public function getAbsoluteMediaUrl(MediaEntity $media): string;

        public function getRelativeMediaUrl(MediaEntity $media): string;

        public function getAbsoluteThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string;

        public function getRelativeThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string;
    }
    ```
    The implementation of `UrlGeneratorInterface` (e.g., `DefaultUrlGenerator`) will internally inject the `PathnameStrategyInterface` and call its respective methods.

    ```php
    class DefaultUrlGenerator implements UrlGeneratorInterface
    {
        private PathnameStrategyInterface $pathnameStrategy;

        public function __construct(PathnameStrategyInterface $pathnameStrategy)
        {
            $this->pathnameStrategy = $pathnameStrategy;
        }

        public function getAbsoluteMediaUrl(MediaEntity $media): string
        {
            return $this->pathnameStrategy->generateAbsoluteMediaUrl($media);
        }

        public function getRelativeMediaUrl(MediaEntity $media): string
        {
            return $this->pathnameStrategy->generateRelativeMediaUrl($media);
        }

        public function getAbsoluteThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string
        {
            return $this->pathnameStrategy->generateAbsoluteThumbnailUrl($media, $thumbnail);
        }

        public function getRelativeThumbnailUrl(MediaEntity $media, MediaThumbnailEntity $thumbnail): string
        {
            return $this->pathnameStrategy->generateRelativeThumbnailUrl($media, $thumbnail);
        }
    }
    ```

3.  **Remove the existing event subscriber for `media.loaded` that generates URLs.**
    The logic within this subscriber will no longer be necessary as URLs will be generated on demand.

### Consequences

*   **Improved Performance:** Media entities will be loaded faster as URL generation is no longer an automatic step.
*   **Cleaner Architecture:** The responsibilities are more clearly defined, with pathname strategies owning both storage path and URL generation logic.
*   **Backward Compatibility:** Existing consumers of `UrlGeneratorInterface` will continue to function without changes, as the interface itself remains stable. Only its internal implementation changes.
*   **Increased Complexity for `PathnameStrategyInterface` Implementations:** New implementations of `PathnameStrategyInterface` will now need to provide the URL generation logic. Existing implementations will need to be updated. This is a trade-off for better overall system design.
*   **On-Demand URL Generation:** Services requiring media URLs will need to explicitly call the `UrlGeneratorInterface`, potentially leading to slight changes in how URLs are accessed if they were previously assumed to be pre-populated on the `MediaEntity`. However, this promotes explicit data access.
*   **Potential for URL inconsistency during strategy changes:** If the `PathnameStrategyInterface` is switched, existing stored media URLs might become invalid if the new strategy generates different URLs for the same file structure. This is an inherent risk of changing pathname strategies and should be managed with appropriate migration tools or careful strategy selection.","## Decision
To address the issues listed above, we will make the following changes to the system:

- The file path will be saved directly to the media entity (and thumbnail) when the file is uploaded.
    - This way we don't have to access the strategy when generating the URL, which might have changed in the meantime.
- We allow to change the file path via API and write it directly when creating the entity
    - This way files can be synchronized directly with an external storage and the path only has to be changed in the entity or given during import.
- To generate the strategy we use new location structs, which can be easily created via a service.
    - So we remove the dependency to the DAL to generate the file path.
- For generating the URL, we implement a new service, which can be operated without entities.
    - The URL generation is more resource efficient and can be done without fully loaded entities.
- The new URL generator uses a new ""cache busting"" system, which writes the updated at timestamp of the media entity as query parameter into the URL.
    - This way the file path can remain the same even if the file is updated. Changes to the entity's meta data will also result in a new URL."
"## Context
We often need a way between the different Shopware versions to provide a one-time update for data. This is currently done on the way to extend an indexer to this logic and then trigger this via a migration. 
This is of course a possible way to enable certain migrations of data, but this migration is also executed again and again when the indexer is executed. 
With certain data this is critical and can lead to system errors. For example, the one-time migration of media path information.","## Decision
We will implement a dedicated ""One-Time Data Migration"" service or component. This service will allow for the definition and execution of data transformations that are guaranteed to run only once per Shopware instance, or until explicitly marked for re-execution by an administrator.

### Approach:
1.  **Dedicated Migration Interface:** Define a new interface (e.g., `OneTimeDataMigrationInterface`) that migrations intended for one-time execution must implement. This interface will likely include a `run()` method for the migration logic and an `getId()` method for unique identification.
2.  **Tracking Mechanism:** Introduce a new database table (e.g., `one_time_migrations_log`) to store the unique ID of each one-time migration that has been successfully executed.
3.  **Execution Controller:** Create a new console command or API endpoint specifically for triggering these one-time migrations. This controller will:
    *   Discover all registered `OneTimeDataMigrationInterface` implementations.
    *   For each migration, check the `one_time_migrations_log` table to see if it has already been executed.
    *   If not executed, execute the migration's `run()` method.
    *   Upon successful completion, log the migration's ID in the `one_time_migrations_log` table.
4.  **Integration with Update Process:** Integrate the execution of these one-time migrations into the Shopware update process (e.g., as part of the `shopware:update` command or a dedicated step within the update wizard). This ensures that these migrations are executed predictably during version transitions.
5.  **Rollback/Reset (Optional but Recommended):** Consider adding a mechanism (e.g., a separate console command) to ""reset"" a specific one-time migration, removing its entry from the `one_time_migrations_log` table, thereby allowing it to be re-executed if necessary (e.g., during development or in specific recovery scenarios).

### Advantages:
*   **Guaranteed One-Time Execution:** Prevents migrations from running repeatedly, addressing the core problem of potential system errors or data corruption.
*   **Clear Separation of Concerns:** Differentiates one-time data transformations from continuous indexing or other recurring processes.
*   **Improved Reliability:** Reduces the risk of unintended side effects caused by repeated execution of sensitive data operations.
*   **Easier Management:** Provides a dedicated mechanism for defining, tracking, and executing these types of migrations.
*   **Safer Updates:** Ensures critical data transformations happen reliably during Shopware version updates without being tied to indexer execution.

### Disadvantages:
*   **Initial Development Effort:** Requires creating new interfaces, a database table, and a dedicated execution mechanism.
*   **Slightly Increased Complexity:** Adds another type of migration to the Shopware system, which developers need to be aware of.

### Alternatives Considered:
*   **Enhancing Existing Migration System:** Modifying the existing migration system to include a ""one-time"" flag.
    *   *Rejected:* While possible, it could lead to an overly complex migration runner that needs to handle both recurring (like schema changes) and one-time data changes, potentially blurring responsibilities. It also might not fully decouple the data transformation from existing processes like indexing.
*   **Ad-Hoc Scripts:** Running one-off scripts manually or through custom console commands during updates.
    *   *Rejected:* Lacks a centralized tracking mechanism, making it difficult to ensure scripts are run exactly once and to audit their execution status across different environments. Prone to human error.","## Decision

We implement a new `PostUpdateIndexer`. This is an extension of the `EntityIndexer` and the system can be adapted 1:1. Also, the indexing registration via database migration can be adapted 1:1. 
However, the indexer is not triggered via the `IndexerRegistry` when a full re-index or an entity written event is triggered.
These indexers are only included after the update process.
In addition to the one-time update of the data, we then often also provide a command that can be used to trigger the migration of the data again."
"## Context
Our current development process uses ['Experimental features'](./2023-05-10-experimental-features.md) to publish features in an early state to gather feedback regarding those features.
During the implementation, developers may encounter challenges related to the effective management of extensive code scattered throughout the platform, particularly in connection with specific experimental features. This codebase fragmentation presents impediments to the tracking, maintenance, and comprehensive understanding of each feature's scope, thereby hindering our development progress.
 
Potential problems:
* Update `stableVersion` property for Prolonged Experiments
    * When a decision is made to extend an experiment, locating all relevant sections of code for updating the property `stableVersion` in `@experimental` annotation becomes a cumbersome task.
* Deprecation of Killed Features
    * Identifying and marking as deprecated the components associated with a deprecated experimental feature is problematic, particularly when multiple experimental features coexist simultaneously within the platform.
    * The ['Experimental features'](./2023-05-10-experimental-features.md) stipulates the ""Killing Feature"" rule, which mandates that a feature must remain within the platform's codebase until the next major version and be appropriately marked as deprecated. However, it is hardly possible to check with current annotation.

In all the above case main problem is detection to which feature belongs experimental code.","## Decision

We will introduce a new annotation `@Feature(name = ""featureName"", version = ""1.0.0"")` to explicitly link code components to specific experimental features. This annotation will be applied at the class, method, or field level, allowing for fine-grained association of experimental code.

This decision directly addresses the core problem of detecting which feature experimental code belongs to by:

*   **Explicitly Naming Features:** The `name` attribute in the `@Feature` annotation provides a clear, human-readable identifier for each experimental feature.
*   **Version Tracking:** The `version` attribute allows us to track the specific version of the feature a piece of code belongs to, which is crucial for managing prolonged experiments and deprecation.
*   **Centralized Association:** By applying the annotation directly to the code, developers can easily identify all components related to a specific feature by searching for the annotation.

### Impact of this Decision:

*   **Update `stableVersion` property for Prolonged Experiments:** When an experiment is prolonged, developers can easily search for `@Feature(name = ""yourFeatureName"")` to identify all associated code. The `version` attribute can then be updated as needed or a new annotation added for subsequent iterations.
*   **Deprecation of Killed Features:** To deprecate a killed feature, developers can search for `@Feature(name = ""killedFeatureName"")` to quickly locate all relevant code. These components can then be marked with a `@Deprecated` annotation or refactored as per the ""Killing Feature"" rule.
*   **Improved Code Understanding:** Developers will have a clearer understanding of the purpose and scope of experimental code, reducing cognitive load and improving maintainability.
*   **Enhanced Tooling Potential:** The explicit annotation opens up possibilities for developing custom tooling (e.g., IDE plugins, static analysis tools) to automate tasks like generating reports on experimental features, identifying outdated feature code, or flagging code associated with killed features.

### Alternative Considered:

*   **Strict Folder Structure:** While a strict folder structure for experimental features could help with organization, it doesn't provide the same level of granular association as an annotation. Code for a feature might still be spread across different files or layers, and a folder structure wouldn't directly link a specific method within a core service to an experimental feature. The `@Feature` annotation can bridge this gap by explicitly marking individual components regardless of their physical location.

### Future Considerations:

*   **Automated Scans:** Explore the creation of automated scripts or tools that can scan the codebase for `@Feature` annotations to identify all active, prolonged, or killed features and their associated code.
*   **Integration with CI/CD:** Consider integrating checks into the CI/CD pipeline to ensure that all experimental code is appropriately annotated and to flag potential issues related to deprecated features.
*   **Standardized Naming Conventions:** Establish clear guidelines for naming experimental features within the `@Feature` annotation to ensure consistency and ease of searching.","## Decision
To address the existing challenges, we propose implementing a refined approach to the use of the `@experimental` annotation. 

The key modifications are as follows:
* Mandatory `feature` property: 
  * Every `@experimental` annotation will now require a mandatory `feature` property. This property is a string that must contain the name of the associated feature.
* Uniform feature Naming: 
  * To enhance code organization and traceability, all sections of code related to a particular feature must use the same feature name in the `feature` property of the `@experimental` annotation.
  * Feature names should follow the conventions.
    * Feature names cannot contain spaces
    * Feature names should be written in `ALL_CAPS`."
"## Context
In the current implementation, there exists a challenge for extension developers in uniquely identifying payment and shipping methods using identifiers.
This issue is particularly significant for app servers, as it necessitates calls to the Shopware Admin API for the identification of payment and shipping methods based on their respective IDs.","## Decision

We will introduce a new field, `technicalName`, to both payment and shipping methods. This field will be a string and will serve as a stable, unique, and human-readable identifier.

The `technicalName` will be:
*   **Unique:** No two payment methods or two shipping methods will share the same `technicalName`.
*   **Immutable:** Once assigned, the `technicalName` for a payment or shipping method will not change.
*   **Machine-readable:** It will follow a consistent naming convention (e.g., snake_case or kebab-case) to facilitate programmatic usage.
*   **Developer-facing:** It will be exposed in the storefront API, store API, and administration API responses for payment and shipping methods.
*   **Configurable:** For custom payment/shipping methods, the `technicalName` will be configurable during their creation. For built-in methods, it will be predefined.

This `technicalName` will allow extension developers and app servers to reliably identify payment and shipping methods without requiring additional calls to the Shopware Admin API to resolve IDs.","## Decision
We will introduce a new property called `technicalName` to both the `payment_method` and `shipping_method` entities.
This `technicalName` property will serve as a unique identifier for payment and shipping methods, significantly simplifying the identification process.

While the `technicalName` field will be optional within the database and API to ensure backward compatibility, it will be made mandatory in the Administration.
This ensures that merchants will update their payment and shipping methods accordingly for the upcoming requirement.
An unique index will ensure uniqueness.
Starting from version 6.7.0.0, this `technicalName` field will also become required within the database and the API.

As part of the database migration process, the `technicalName` field will be automatically generated for the default payment and shipping methods provided by Shopware, as illustrated below:

| Type     | Name             | Technical Name          |
|----------|------------------|-------------------------|
| Payment  | Debit            | payment_debitpayment    |
| Payment  | Invoice          | payment_invoicepayment  |
| Payment  | Cash on Delivery | payment_cashpayment     |
| Payment  | Pre Payment      | payment_prepayment      |
| Shipping | Standard         | shipping_standard       |
| Shipping | Express          | shipping_express        |

Furthermore, all payment and shipping methods provided by apps will also benefit from the automatic generation of their `technicalName`.
This generation will be based on the app's name and the `identifier` defined for the payment method in the manifest:

| App Name | Identifier         | Technical Name                    |
|----------|--------------------|-----------------------------------|
| MyApp    | my_payment_method  | payment_MyApp_my_payment_method   |
| MyApp    | my_shipping_method | shipping_MyApp_my_shipping_method |"
